loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
117,182,1257.276744,53.12709916,4563,36854.39473,4563,141.4342289,260.5379591,5619059.78,0.10374882,80.53053664,536,2,84,507,17,257,365,4281,11,FALSE
1699,2956,31730.0002,936.6320914,127637,1408722.963,127637,498.4371062,2825.661491,748225023.8,0.093685458,10838.02129,5945,148,885,6390,17,2120,4949,112987,34,TRUE
65,101,614.2815169,66.28292753,3728,30189.40398,3728,108.7559973,277.8932948,3200446.47,0.47838667,50.7133392,321,21,53,287,17,268,487,3083,4,FALSE
93,172,1131.274474,107.6718902,3335,29073.31388,3335,57.20195425,509.2131967,1655663.88,0.071701889,25.40185405,346,25,73,284,17,397,633,2815,1,TRUE
1113,1605,16253.10203,507.8550334,56253,560615.3493,56253,458.9024769,1221.966351,245432149.7,0.354352183,3969.089102,4484,190,331,4885,17,1080,3114,56153,7,TRUE
170,262,1948.669816,156.4189352,5157,46170.67779,5157,76.53461529,602.9835611,3774644.55,0.654760484,54.41132648,628,38,107,489,17,487,920,4471,1,TRUE
256,659,5280,170.1105169,6046,55606.38399,6046,77.00543515,720.2115889,3972127.4,0.933296022,66.16993984,752,34,155,606,17,528,865,4726,7,TRUE
54,112,650.3022877,27.41150176,4342,37686.41963,4342,77.73898064,484.6440703,2679766.26,0.117862072,45.16917559,531,100,71,549,17,385,703,3892,1,TRUE
343,579,4884.797564,193.1108635,7214,67640.89393,7214,80.58932226,839.4867116,5002056.61,0.842842634,84.11391668,947,74,234,809,17,662,1119,5820,6,TRUE
726,1291,12278.94285,620.6210185,42410,432098.0872,42410,296.4285372,1456.424582,140558171.2,0.871475289,1978.222188,2812,129,402,2153,17,1047,2479,38363,37,TRUE
86,156,1008.923566,40.07205871,1774,13962.01201,1774,59.70146317,234.3281178,874786.75,0.493824227,12.8777482,300,19,56,309,17,210,265,1624,5,FALSE
94,151,996.2975055,93.29284446,2206,18484.83158,2206,52.23951093,353.5966259,902884.41,0.205889178,14.88176434,261,21,36,244,17,298,270,1892,1,TRUE
36755,95581,1449563.436,1048.950434,3698437,51212845.22,3698437,2073.381337,24698.86293,1.12742E+11,0.327835895,1638722.74,85651,12546,646,93514,17,15379,110215,3376176,8727,TRUE
141,270,1934.818417,106.4658816,4728,40834.04714,4728,94.40380963,432.7231412,3604092.92,0.805139717,59.46994952,401,29,46,316,17,371,504,4535,10,TRUE
184,357,2693.43518,127.7612274,9559,88019.17873,9559,125.3001264,702.3166118,11499149.68,0.190176485,170.1959747,758,57,159,536,17,560,1053,7823,23,FALSE
162,289,2128.556501,45.45339057,13384,125446.6608,13384,160.9537929,780.1979731,19480960.62,0.192099915,311.2083674,1219,173,147,977,17,587,1215,12201,8,TRUE
1027,2020,20218.52956,518.6387765,82180,892053.0149,82180,356.2160585,2504.028102,286422609.9,0.699649133,4904.274848,3514,465,477,3507,17,1948,4803,83272,23,TRUE
1890,4347,47324.37342,1.670050355,142439,1556858.13,142439,597.6350823,2605.200685,939414368.9,0.255992252,14358.20337,6353,478,925,5003,17,1975,6745,144854,567,TRUE
956,1615,15999.80076,404.8140472,60477,596368.7871,60477,524.7219424,1136.441915,304533726.8,0.041986344,4829.15287,2824,134,289,2704,17,886,3999,51336,150,TRUE
277,479,3894.59624,267.7188438,10018,93853.63347,10018,110.825284,847.4425564,10831372.48,0.674550073,160.4079773,1101,94,214,790,17,610,1524,7611,13,TRUE
2033,3495,38418.92317,722.15295,114378,1187914.271,114378,699.022466,1699.565589,803554129.6,0.931109389,12813.12702,7367,290,833,6035,17,1384,6313,100909,287,TRUE
103,164,1103.272587,102.0843533,5491,46481.57474,5491,114.2717362,406.708933,5757828.86,0.813740634,81.72916356,590,41,55,504,17,334,955,4664,11,TRUE
144,254,1828.330875,152.1657117,6812,61239.95152,6812,97.30052598,630.2642771,6371158.97,0.101079857,91.92524169,468,75,82,500,17,466,1133,5260,1,TRUE
7725,17831,230305.9723,15.69458699,840990,10574908.27,840990,1128.288491,9371.664359,11987524922,0.652528601,184144.6149,30414,79,3530,23722,17,5490,35979,879859,2213,TRUE
74,114,714.087137,54.84867961,3729,31382.80215,3729,84.56590359,371.1548903,2472090.67,0.835043844,40.96517576,456,51,58,355,17,333,543,3400,2,FALSE
25,42,199.6858162,45.54570072,959,6636.889535,959,49.84105237,133.3120221,369411.64,0.042854396,5.03622035,241,10,74,145,17,144,87,901,0,FALSE
1770,3208,34623.61347,1033.118486,141923,1533583.376,141923,660.0779606,2323.520483,1155603806,0.138841748,15621.54006,6959,75,1065,5568,17,1990,4153,116020,25,TRUE
541,733,6664.341831,342.042689,15797,144716.9397,15797,223.4420955,647.7560359,32288892.97,0.119685174,498.9849516,1801,29,298,1770,17,482,1128,13548,17,TRUE
21965,68593,989325.6976,7970.600886,3250713,43618886.55,3250713,2440.622954,17872.25432,1.02282E+11,0.254568487,1642825.808,84135,2019,9161,64820,17,9582,111229,2693280,8144,TRUE
645,1185,11069.12225,504.7170365,34743,344048.1576,34743,295.9417197,1162.805595,106751726.5,0.411513712,1570.617928,2408,165,463,2218,17,863,1965,31453,14,FALSE
290,672,5505.078818,203.7250022,9905,92555.22287,9905,118.4775512,779.8574679,10628922.08,0.626003861,169.3235846,755,95,135,597,17,658,1166,8395,23,TRUE
4092,88323,1059763.501,7919.206405,6423567,90345276.45,6423567,3073.791042,29393.03946,2.97257E+11,0.919643023,4285428.933,20398,1078,545,18239,17,17018,271008,5831306,15956,TRUE
1604,3263,34753.3043,817.1254528,128252,1399610.707,128252,538.4594694,2598.976975,738241918,0.070144421,11632.11814,5059,331,779,5080,17,2112,6931,130430,334,FALSE
2220,4511,50156.94395,308.99173,262266,2834190.435,262266,1217.101548,2328.347858,2982925897,0.758451017,53232.2798,7626,521,442,6435,17,1688,7988,237950,174,TRUE
232,511,4023.28627,147.3741953,8252,75258.43845,8252,116.154165,650.0692471,8602715.98,0.90221751,134.7166127,781,27,122,616,17,480,957,6979,3,TRUE
2182,4156,46107.0969,315.9767261,179131,1987787.787,179131,650.5788625,3055.802474,1229294831,0.772692208,19953.86975,8531,534,1488,6622,17,2132,13179,147082,417,TRUE
165,315,2327.75782,108.8314629,10723,94926.11017,10723,176.3962211,536.9302948,16772301.09,0.356856928,258.8904656,735,51,69,536,17,481,1329,9253,6,FALSE
2286,4712,52590.52746,796.8231845,191236,2099672.253,191236,778.0071862,2698.950841,1432218227,0.856989235,25206.72681,7820,608,1066,5752,17,1935,7171,164230,268,TRUE
94,170,1120.834694,92.00451196,2747,23560.19749,2747,51.47856997,457.4296529,1227997.23,0.937461552,18.92834165,307,22,41,216,17,322,527,2361,1,TRUE
446,755,6653.480324,433.123797,18355,176444.3075,18355,188.1103878,938.296502,31830581.68,0.336889024,511.9958353,1477,42,299,1278,17,724,1350,16415,11,TRUE
180,321,2412.376697,168.6501501,8074,73925.15961,8074,110.7926141,666.5247993,7260232.3,0.939362068,126.416964,778,70,130,633,17,640,731,8168,0,TRUE
32221,86825,1300281.313,2302.98461,5541941,74614792.65,5541941,4026.789905,18530.14835,3.37235E+11,0.839609509,4636581.771,128937,3174,11850,110480,17,11310,196456,5790314,12205,TRUE
1974,3043,33322.3827,1447.509896,110558,1159414.221,110558,627.7394205,1847.356512,839428117.9,0.920918033,11229.51184,6693,125,1154,5635,17,1481,6189,99989,24,TRUE
1248,2078,21383.35121,725.5094146,38256,377953.4763,38256,324.3150972,1165.046403,126828693.8,0.768312404,1891.692374,2900,61,527,3190,17,805,2708,35422,64,TRUE
243,397,3154.075376,174.1068169,13232,124921.6355,13232,153.318839,814.301813,20700660.02,0.590184941,295.8274048,793,67,179,685,17,682,911,11848,3,TRUE
287,473,3870.165883,142.5206368,7922,73355.45388,7922,100.8874482,726.427055,6931253.94,0.85909502,114.3848616,777,59,88,788,17,571,913,8140,16,FALSE
309,499,4135.731514,190.8776493,8319,78787.53594,8319,90.24341244,873.1214975,7418469.53,0.935197804,109.7571726,851,80,110,827,17,706,1023,6964,7,TRUE
276,463,3762.355348,135.0995097,19358,180331.7078,19358,248.5374729,726.3906898,45317659.75,0.700842229,691.0891126,1254,56,256,1074,17,613,1336,16875,46,TRUE
206,427,3289.822226,181.3197191,6069,55476.94981,6069,79.05086798,700.9066498,4729090.77,0.381569306,67.81554752,668,69,121,496,17,500,927,5082,1,TRUE
172,350,2606.618929,146.24848,5260,47132.26205,5260,79.32260433,595.2976217,3303157.68,0.865785129,57.84507719,621,33,95,514,17,451,799,4854,2,TRUE
246,570,4535.175783,88.25294224,13452,128682.3027,13452,144.4342827,890.3333666,18284816.91,0.181838526,286.9925022,1107,119,101,900,17,836,749,13235,39,TRUE
106,276,1863.633966,130.1114603,3833,34383.84141,3833,55.609679,617.983874,2170866.45,0.100882972,29.45884233,373,30,80,353,17,488,664,3095,2,FALSE
201,398,3052.769625,129.6485911,8369,74115.43641,8369,144.2140023,514.6581637,10747797.96,0.094793345,165.0397798,838,8,109,747,17,401,690,7294,9,TRUE
139,325,2320.77479,95.44450285,14285,124687.104,14285,278.8167046,446.9512522,38848803.45,0.907271771,536.5465573,834,47,97,623,17,356,896,12526,26,TRUE
6411,13341,168727.3841,412.869668,853967,10776297.65,853967,1111.026705,9699.233149,11287922435,0.370667343,184768.9464,26304,379,2259,22501,17,5898,34037,958366,1539,TRUE
471,14333,127279.9463,12756.36273,753016,9174496.906,753016,1336.872323,6861.340405,12264134687,0.020283992,189316.7961,1194,86,289,1093,17,4108,24373,639227,2225,TRUE
181,300,2257.453612,145.8440772,9067,84232.84424,9067,113.9729912,739.5442082,10005367.74,0.112568879,148.3191122,767,65,148,742,17,642,908,8540,2,TRUE
115,227,1560.771732,127.2174829,3519,31010.97642,3519,57.15194428,541.4094534,1735143.24,0.327030451,27.18526563,306,34,60,257,17,463,690,2826,1,TRUE
394,795,6863.153248,326.6339173,20736,204165.7304,20736,180.7205147,1129.779423,41720228.4,0.663924454,569.369629,1437,101,306,1146,17,931,1771,17416,4,FALSE
336,1918,16104.85713,1572.967865,85716,864677.0429,85716,645.6938818,1339.409723,529711679.4,0.897183514,8613.678335,1505,44,178,1144,17,1061,4296,78387,326,TRUE
479,6192,55141.74027,1944.468186,285485,3242422.103,285485,864.8104636,3749.268726,3201215522,0.13225007,43272.47804,1176,113,159,1033,17,2419,17646,240490,1839,TRUE
27160,65115,959106.3176,438.6167925,3616900,49908072.82,3616900,2078.83075,24006.15024,1.05495E+11,0.373370498,1601204.345,91923,1735,4623,96188,17,14396,161931,3483344,6296,TRUE
565,1291,11811.60232,165.1282457,41516,383152.7814,41516,577.0096205,664.016997,196947236.7,0.839598948,3412.05139,2362,140,449,1878,17,613,1896,44515,69,FALSE
137,322,2292.664363,180.8287164,11871,108351.9189,11871,176.9572766,612.6299541,19342701.7,0.139853804,295.7107517,774,70,151,580,17,528,550,10356,15,FALSE
373,743,6356.015674,126.0132439,25696,252918.9248,25696,229.9653963,1099.960046,49934004.27,0.955958573,897.1097866,1355,106,170,1082,17,810,1378,26771,34,TRUE
523,943,8524.949777,132.6432979,28025,262987.4698,28025,348.6610393,753.9865695,93424673.17,0.602338749,1415.602032,1582,47,245,1692,17,646,1203,30482,257,TRUE
414,681,5928.958105,133.3186851,16472,162364.8852,16472,144.2757679,1125.092196,24593909.59,0.558084308,361.7090044,1852,75,120,1552,17,915,935,16995,25,FALSE
204,295,2271.037901,182.947219,6598,59809.25313,6598,96.76642133,617.9242005,6147212.61,0.58529464,89.25837615,622,47,128,567,17,557,671,6495,7,TRUE
60,98,584.782169,58.83481879,2429,20524.84934,2429,54.35256952,378.6355668,1242817.48,0.933351951,17.15477094,411,29,112,325,17,327,304,2025,0,FALSE
102,157,1054.243204,102.5867824,3492,30522.26777,3492,59.54495249,510.3167669,1808035.6,0.881946116,28.19942035,382,29,72,334,17,425,532,2933,4,FALSE
258,456,3661.130856,135.680052,45975,435376.2727,45975,508.0274081,857.0110031,204989680.7,0.466205699,3412.898806,2876,60,228,2902,17,674,3995,43441,3,TRUE
128,277,1946,58.46104773,13960,119206.5844,13960,318.8000568,374.1999041,34120145.97,0.35360423,586.1949645,694,15,105,585,17,378,589,12914,42,FALSE
214,383,2972.723323,174.4218493,5845,53348.78306,5845,79.46201419,671.9328989,3890272.99,0.249603839,65.33517164,496,46,104,542,17,568,829,5231,3,TRUE
149,295,2136.873882,96.74470543,2473,20455.38117,2473,63.49198276,321.4403059,1104664,0.418213508,20.17865685,438,9,62,397,17,299,281,2399,11,TRUE
718,1485,14098.93029,100.4102515,52823,544407.6133,52823,344.193596,1581.210269,168725743.2,0.519064368,2892.276919,2453,129,365,2337,17,1065,2193,49802,189,TRUE
22681,75399,1090977.426,11162.54217,3531067,47414604.42,3531067,2612.632367,18147.22931,1.30584E+11,0.091092933,1911763.567,69078,2259,13099,69430,17,10092,135440,3897180,12004,TRUE
166,211,1563.508359,140.4983058,7106,60585.42803,7106,155.6273618,388.9169911,8605717.25,0.229747759,145.6017088,712,31,162,618,17,305,610,7190,1,TRUE
162,258,1901.021151,131.2743836,5663,49239.80197,5663,111.7894244,440.9365967,4505652.21,0.321441437,84.89046207,441,28,85,398,17,434,457,4630,11,TRUE
233,385,3035.575852,206.816125,14690,138014.071,14690,178.5030291,773.3002772,25648344.09,0.799217178,379.9340299,1297,78,232,956,17,662,920,13567,26,FALSE
431,688,6029.813857,333.1373604,19077,183995.2959,19077,193.5290744,950.0160367,38688912.2,0.072614793,550.0085691,1887,35,592,1292,17,770,1082,17644,57,TRUE
726,1354,12877.68387,390.6465874,35640,351569.5811,35640,298.8613365,1176.347245,100112140.9,0.837233454,1621.518883,2177,176,343,1705,17,771,3070,32531,54,TRUE
2131,4524,50034.34982,494.0133216,192349,2123061.169,192349,756.6306935,2806.442603,1680132147,0.50779435,24786.20724,5025,281,815,4685,17,2201,6724,177217,339,TRUE
435,780,6845.364712,133.0194357,26965,253321.5321,26965,334.7358057,757.9531302,75794944.59,0.300506492,1306.702256,1442,84,145,1203,17,611,1116,26294,35,FALSE
264,471,3796.954024,226.9288983,9705,90355.95621,9705,115.4530146,780.8435948,9276441.35,0.699919148,161.2916689,1228,102,164,960,17,514,1180,8957,9,TRUE
329,526,4406.744369,171.5165588,12190,119785.9769,12190,105.5662813,1134.621454,10466432.4,0.754671607,195.2458746,1057,43,144,1099,17,1004,1109,10547,16,TRUE
92,153,1004.628541,70.17642821,1799,14697.69062,1799,38.14345119,387.9901773,576064.26,0.997706955,8.500303079,203,40,46,140,17,291,525,1227,1,TRUE
2687,6580,74969.30817,1487.200284,338197,3940665.714,338197,857.0966579,4597.725618,3679656912,0.979715338,52122.03267,10415,393,510,9602,17,3557,17426,345061,544,TRUE
385,1083,9310.166665,230.8946428,46813,439500.134,46813,573.8697577,765.8441581,264647286,0.044903259,3892.712533,1711,251,286,1415,17,661,2786,38041,117,FALSE
30,55,274.7858734,33.95270949,616,4349.271488,616,30.11320768,144.0603007,122806.18,0.049173954,1.97650645,236,0,18,202,17,134,103,508,0,TRUE
285,481,3930.622329,123.090456,16757,161009.0738,16757,173.9456625,925.2445676,27490451.72,0.785093008,432.1872232,1020,61,127,797,17,717,1161,16694,36,TRUE
144,263,1892.8602,39.83190168,6158,53921.26176,6158,116.3346921,462.1807782,6852807.31,0.180978423,97.06972113,654,37,85,433,17,396,429,5489,49,TRUE
5004,26191,321869.9802,16820.86716,2146881,28158183.14,2146881,2002.49294,14062.86897,59706246514,0.340710086,870091.4787,18005,1891,1628,14524,17,8173,57971,2035170,2428,TRUE
2080,4644,51198.89849,255.6365405,165874,1818110.345,165874,681.6101449,2667.522093,1230938091,0.974621359,19123.79673,7702,464,818,5731,17,1862,7448,176773,119,TRUE
1048,2106,21140.42226,249.011904,110630,1155552.8,110630,649.9529133,1778.526387,811916995.8,0.64987583,11586.7345,4755,138,613,4308,17,1472,4597,107879,112,FALSE
40,90,484.2954566,42.89443774,2085,16989.81455,2085,56.78014927,299.6644437,944490.41,0.799389897,14.86568789,253,43,72,234,17,265,304,1737,2,TRUE
2462,3612,40702.66716,1358.865504,201313,2247640.607,201313,728.045294,3088.109279,1560995013,0.850789482,25245.50397,8664,305,1008,6525,17,2259,6082,183259,126,TRUE
133,209,1481.609311,112.3888609,4209,34471.02884,4209,119.017445,289.5465319,3996173.18,0.952678638,63.71982465,471,22,97,382,17,278,332,3563,25,TRUE
139,246,1758.378445,81.56706266,7587,67779.97752,7587,118.0117641,575.3710362,8281702.65,0.168215668,123.1916973,505,29,56,496,17,492,976,6715,6,FALSE
86,177,1143.875126,62.39634766,9224,76719.89928,9224,240.2807439,319.5091968,20211717.13,0.460078606,284.3141506,646,58,37,513,17,307,681,8046,19,TRUE
360,3668,31156.60901,53.83007564,146455,1584329.284,146455,651.6548356,2431.703329,914667418.9,0.827790717,15931.31214,485,21,34,443,17,1983,8890,134418,1026,TRUE
452,744,6571.033327,326.0076385,24189,241992.1906,24189,178.8408146,1354.245167,41941564.06,0.356605577,667.5774241,1193,117,168,979,17,1023,3348,22572,9,FALSE
228,450,3532.633396,233.7356153,13745,130419.8585,13745,153.3023844,850.1384551,18915886.91,0.573329631,308.8889385,1094,56,168,894,17,685,1184,12560,11,TRUE
164,282,2082.187217,144.4695325,6280,57087.47822,6280,87.73020699,650.8723717,4584123.39,0.835352538,77.33697675,674,35,86,603,17,494,937,5296,10,FALSE
538,1216,11039.9697,44.38201556,74592,805479.6647,74592,336.2448338,2395.085671,254304481.7,0.421995142,4180.519882,2843,260,416,2201,17,1690,4161,77516,120,TRUE
717,1555,14759.9504,61.39789549,73687,706582.6031,73687,734.1007469,962.6965312,568581446.7,0.887990909,8004.455643,2610,82,142,2962,17,755,7416,58566,38,FALSE
2450,3810,42906.39516,1611.857274,150730,1562021.224,150730,943.7374417,1655.200293,1432105675,0.35287323,22745.64319,8477,84,1734,6014,17,1278,6046,147187,32,FALSE
6348,17845,225432.2141,93.68254226,972707,12218929.67,972707,1319.470578,9259.204765,17409575842,0.517485763,248838.453,25586,305,2741,19242,17,5515,35296,871541,1990,TRUE
74,120,751.3438572,93.64915582,1079,8445.811805,1079,35.96546078,234.189884,308018,0.846396706,4.695269453,307,6,57,283,17,185,210,889,2,FALSE
44,58,322.1064655,38.49477492,792,5923.958256,792,31.87106293,185.9354252,188676.76,0.334995122,3.10846304,189,5,33,183,17,159,126,680,2,TRUE
1345,2382,24767.44946,834.7763627,111178,1211863.642,111178,471.5214724,2570.435446,508776696.3,0.512896672,8818.149469,4678,509,785,4031,17,2037,6545,98167,88,TRUE
322,483,4032.163769,105.6060298,32884,331190.1061,32884,239.7791749,1380.906346,87199999.09,0.965529749,1226.12504,1809,148,190,1304,17,1098,2668,27111,25,TRUE
429,635,5561.714321,384.6464812,14032,132571.228,14032,157.0684539,843.6507136,22362622.48,0.489540036,321.7462613,1497,27,340,1260,17,650,1555,13513,6,TRUE
1713,2857,30701.52037,1085.983404,221477,2250477.538,221477,1607.678679,1400.032201,3441193852,0.05546045,55833.10327,5949,75,667,5672,17,1072,8128,222929,316,FALSE
119,207,1434.122095,91.4049227,3195,26458.62956,3195,80.22739047,329.8787299,2081372.28,0.046802321,32.76243884,388,34,50,283,17,318,447,2617,7,TRUE
840,1652,16057.64784,635.7901247,29642,288213.142,29642,281.421204,1024.402675,69033868.23,0.818964459,1251.530059,2617,77,398,2406,17,861,2285,27971,15,TRUE
1381,2051,21405.43308,940.8841901,84892,874330.724,84892,552.6942397,1582.705825,470066301.7,0.778197196,7454.413499,4495,160,743,3939,17,1144,3994,77910,48,TRUE
254,413,3307.31546,131.455289,18066,158779.7638,18066,340.0654106,467.0467017,47923151.79,0.93792389,833.5724987,1194,9,188,957,17,508,1145,19292,39,TRUE
64,181,1092,64.10827409,1800,14517.27244,1800,53.18827325,272.2950708,854279.67,0.217669072,12.0774726,308,5,81,299,17,266,206,1458,2,TRUE
121,247,1715.878083,119.2245844,4864,42682.00294,4864,89.93863576,474.5584518,3838981.52,0.802905594,59.24333716,443,32,71,328,17,453,472,3892,18,FALSE
156,317,2316.757906,125.3897644,4280,38662.93923,4280,59.30390564,650.8914056,2099903.94,0.177397069,35.70835209,487,38,83,434,17,489,765,3412,5,TRUE
407,700,6076.888374,187.4977599,20295,198621.9517,20295,181.595345,1093.901456,36233334.17,0.788315873,556.3603459,1816,100,246,1611,17,723,1760,15968,40,TRUE
71,92,571.9264821,33.14560948,2105,16442.0847,2105,78.65959,209.2363554,1128869.83,0.707444543,19.74130366,333,5,63,271,17,217,171,1725,3,FALSE
374,631,5401.637299,63.65539517,21550,207717.9914,21550,218.6724888,950.252076,49174252.71,0.079150836,700.5517099,1712,155,186,1423,17,813,1567,18856,60,TRUE
1011,1523,15211.90854,544.1330817,46869,483999.5289,46869,295.2557692,1639.994374,164147725.2,0.171405707,2204.414022,3245,420,646,2685,17,1108,2480,42280,22,TRUE
66146,137386,2200028.355,3065.472746,8398506,119091371.3,8398506,3642.027762,32700.41272,4.83266E+11,0.487522931,6693190.757,265696,2703,32188,205359,17,20122,399813,9026095,10556,TRUE
171,276,2054.745147,126.4164223,4718,42693.34344,4718,66.66356734,640.6030081,3221065.08,0.752236328,43.90236351,505,34,97,451,17,494,743,4207,2,FALSE
207,443,3415.908209,172.2620046,6962,63173.75071,6962,98.87957997,640.7884492,6323660.06,0.278238994,96.24408594,667,54,110,538,17,484,1006,5522,5,TRUE
690,1151,10863.88134,704.1064584,40802,368356.6881,40802,657.8827569,559.943579,233592004.7,0.914538398,3739.987816,6084,52,777,6200,17,498,1935,37709,51,TRUE
223,393,3073.554561,189.9244393,19639,186645.6585,19639,209.3108742,890.713686,42733261.5,0.091260432,603.365845,1971,150,392,1712,17,737,2265,17635,44,FALSE
2438,3443,38750.10542,1816.620829,92041,925393.4443,92041,688.9202414,1343.244702,654589864.2,0.208400352,9840.351587,6779,326,1441,6565,17,1113,7169,83856,22,TRUE
1078,2050,20662.06414,672.1613016,34448,335234.2675,34448,323.0989353,1037.433762,112541139.5,0.483874462,1671.891902,2775,45,666,2279,17,714,2645,31270,51,TRUE
344,643,5426.514502,113.1017863,24405,239200.7074,24405,220.055095,1087.871932,43664443.52,0.328569728,811.4786081,1643,184,174,1410,17,952,1591,21612,8,FALSE
665,1161,10896.31864,417.494922,39121,395974.6817,39121,285.4414164,1388.569417,125481338,0.021686752,1742.410715,2026,188,360,1919,17,1033,2321,33174,23,TRUE
341,759,6394.357226,205.5534286,18444,169185.2562,18444,254.986769,664.174098,45346977.12,0.606550223,665.1285558,1339,18,164,1405,17,512,1843,15629,4,TRUE
750,1421,13581.16193,272.2754047,34349,348435.0653,34349,245.9676993,1417.726233,81277631.83,0.100926226,1321.547489,2889,98,330,2242,17,1087,1971,38003,45,TRUE
203,312,2399.250142,221.7089541,6289,56033.15901,6289,99.65295137,562.9914285,5519351.76,0.363038072,85.86928581,604,26,117,476,17,458,903,5572,1,FALSE
1055,1548,15556.64926,605.5399398,72051,740331.5313,72051,473.1255597,1565.084264,368419018.6,0.409366182,5404.738983,3311,149,576,3314,17,1307,4343,70135,65,FALSE
14,19,76.14709844,7.52321846,433,2943.155217,433,19.0706105,155.0396276,55733.11,0.651647101,0.926547794,270,2,6,295,17,146,9,360,0,TRUE
1099,13349,134861.3752,1277.546402,650850,7904777.641,650850,1166.198669,6777.119339,8848762075,0.315800969,142281.2489,2999,304,531,2375,17,4148,32257,533174,2582,TRUE
122,215,1497.039265,124.3888224,3582,31404.71879,3582,56.47572599,556.6042099,1800970.92,0.312442332,27.20012265,406,66,78,356,17,361,858,3137,3,FALSE
484,991,8847.512331,315.5307753,23506,236560.1262,23506,167.8171483,1410.148697,41622375.86,0.090140302,612.1378672,1349,272,206,1235,17,1120,3187,19761,5,TRUE
140,242,1732.415773,108.9835511,5105,46574.52901,5105,68.0042218,683.752938,3368197.63,0.105778787,48.97767434,537,59,61,441,17,606,803,4558,2,FALSE
101,246,1644.578236,94.70982771,5253,47271.03764,5253,77.37214539,610.150063,3731061.84,0.368292241,56.44807865,355,66,63,283,17,468,742,4278,4,FALSE
305,699,5776.865803,260.391536,9944,92111.66776,9944,124.1862818,741.5103559,12170281.26,0.870040968,176.5556886,1011,63,223,843,17,569,1224,9705,8,TRUE
527,930,8417.78467,57.99692119,41044,409751.7677,41044,322.1809462,1271.825947,124220078.8,0.047885418,2036.837714,1923,66,275,2034,17,1139,3279,35617,176,TRUE
106,194,1311.944489,53.06829336,8151,69790.97982,8151,180.2302241,387.0724765,13628330.42,0.103837801,194.2000053,442,23,81,391,17,320,519,7272,17,FALSE
499,1486,13327.82636,15.31307527,49187,496257.5393,49187,372.1054623,1334.052107,194846552.5,0.605110699,2848.622777,2010,112,232,1858,17,1060,2107,46593,95,FALSE
218,8501,66045.10313,7541.679239,390226,4587725.802,390226,921.25114,4980.314504,4459610772,0.878268626,65216.04885,826,73,135,652,17,3342,16353,356928,1526,FALSE
148,241,1744.687714,92.58193746,5768,52348.59748,5768,81.85957554,640.4481861,4466142.38,0.960847341,65.8480889,844,97,101,777,17,467,815,4254,18,TRUE
477,724,6450.937956,340.6447167,12720,118622.1899,12720,152.5079442,778.4530332,14881647.74,0.617356493,278.9724766,1239,90,295,1084,17,711,1632,11809,11,FALSE
104,194,1306.585745,85.96444681,3644,31788.55895,3644,61.50372128,517.3687458,1969522.08,0.78049547,29.95902186,336,54,57,259,17,434,699,2621,2,TRUE
280,480,3910.185131,252.6021382,7970,75028.50516,7970,90.22247638,833.6599313,6673898.59,0.112947984,104.2330335,607,54,123,705,17,641,952,6462,9,FALSE
43257,89018,1370950.106,120.6246728,5850145,83042300.08,5850145,2552.500101,32533.30169,2.07211E+11,0.959711923,3271128.265,147401,2391,1789,125467,17,16805,202179,5341791,6504,FALSE
618,8620,79929.28276,3040.555457,366738,4261935.35,366738,936.1376527,4554.415525,3673121494,0.425642354,61546.97673,1777,204,331,1956,17,2717,20871,345667,2044,TRUE
145,235,1694.458545,103.661929,7816,70419.03586,7816,124.9611686,563.7223268,8954691.69,0.582848235,135.7642161,738,44,120,799,17,493,450,7842,7,TRUE
84,151,971.6322483,67.60527287,2110,17257.33189,2110,59.72263455,289.3996818,1002457.06,0.999796913,15.70155646,288,21,63,247,17,294,210,2149,6,TRUE
964,1811,17962.15548,185.0520998,68351,695134.9433,68351,478.8402591,1451.887299,329416469,0.767132138,5136.972482,3498,257,145,3474,17,1175,4060,61699,64,FALSE
3581,6469,76385.76982,52.39989062,327560,3970635.453,327560,601.1027721,6607.406384,2320288741,0.483493443,36823.06146,10043,1417,583,10154,17,3818,13555,280293,7,FALSE
2144,3575,39572.33495,1188.185821,129509,1403274.572,129509,582.3506547,2409.476626,880770167.1,0.2360175,12613.06996,8226,119,1180,5754,17,2042,5758,127566,51,TRUE
1108,2212,22381.71141,188.2753103,70351,737992.3484,70351,399.1739653,1849.52154,281529967.4,0.830162271,4544.412532,4021,204,397,2990,17,1537,3663,62794,88,TRUE
544,1010,9187.424933,212.5442269,31834,304595.9639,31834,354.4670177,858.9535041,106959473.5,0.682152226,1666.440568,1538,29,248,1324,17,756,824,29718,39,FALSE
752,1486,14207.67362,486.9437915,65084,653214.5649,65084,497.5436752,1312.935027,335135424.7,0.523544795,5015.567557,3345,218,457,2604,17,1031,4705,50473,43,TRUE
499,933,8371.344869,448.7269861,20648,191743.512,20648,257.188225,745.6203294,50505020.98,0.982898527,761.1343613,1547,101,284,1272,17,516,2189,18756,10,TRUE
40,91,489.6173847,9.314653408,2959,26265.48288,2959,53.9863932,488.4990594,1379748.4,0.537061082,21.76911352,196,10,8,224,17,533,89,3003,0,TRUE
